FullName,Email,Phone,TransactionType,Amount,TransactionDate,AccountType,Balance,OpeningDate,LoanAmount,LoanType,StartDate,EndDate,InterestRate
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,withdrawal,372.59,14/04/2022,Checking,5688.51,31/08/2020,26360.24,Auto,26/08/2020,59:17.9,2.89
Scott Collins,veronica19@example.org,001-449-712-6361x791,withdrawal,104.89,12/10/2023,Credit,4382.28,21/05/2021,47203.82,Auto,15/06/2021,59:17.9,5.28
Christopher Harvey,bryantsean@example.com,430-515-7566,deposit,485.37,03/09/2019,Credit,4250.13,19/09/2020,15237,Mortgage,24/04/2022,59:17.9,2.48
Christopher Harvey,bryantsean@example.com,430-515-7566,deposit,485.37,03/09/2019,Credit,4250.13,19/09/2020,29065.5,Personal,03/04/2021,59:17.9,2.95
Vanessa James,colleendavis@example.org,891-740-2938,withdrawal,199.03,24/12/2019,Savings,479.11,26/04/2020,,,,,
Heather Wright,adamssheila@example.net,850-282-6951x4975,deposit,354.18,02/03/2022,Credit,3099.1,25/01/2022,13931.18,Mortgage,30/01/2021,59:17.9,3.35
Anthony Ray,desiree14@example.org,714-779-4050,deposit,41.51,19/04/2022,Checking,9940.6,16/05/2019,19635.04,Personal,02/08/2021,59:17.9,4.89
Anthony Ray,desiree14@example.org,714-779-4050,deposit,41.51,19/04/2022,Checking,9940.6,16/05/2019,42324.23,Mortgage,04/04/2023,59:17.9,5.25
Desiree Nelson,johnsonhaley@example.com,231.515.3313,withdrawal,123.69,10/10/2020,Credit,4170.83,25/11/2020,37664.6,Mortgage,21/12/2022,59:17.9,4.45
Linda Mendoza,lisaturner@example.net,(309)389-5448,withdrawal,74.05,20/03/2021,Checking,4796.91,15/11/2023,41497.68,Mortgage,31/07/2023,59:17.9,4.26
Linda Mendoza,lisaturner@example.net,(309)389-5448,withdrawal,74.05,20/03/2021,Checking,4796.91,15/11/2023,39458.35,Auto,05/11/2022,59:17.9,4.59
Linda Mendoza,lisaturner@example.net,(309)389-5448,withdrawal,74.05,20/03/2021,Checking,4796.91,15/11/2023,34275.16,Mortgage,27/05/2023,59:17.9,4.38
Carol Miller,yfisher@example.org,6088279027,withdrawal,417.64,13/02/2019,Savings,2470.66,06/10/2020,,,,,
David King,edward68@example.com,+1-907-693-9094x459,withdrawal,470.1,11/09/2019,Checking,2767.61,31/10/2020,,,,,
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,432.41,08/02/2021,Checking,2511.55,23/02/2023,12965.19,Mortgage,17/07/2022,59:17.9,7.43
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,183.25,14/07/2020,Checking,8915.18,17/06/2022,45034.48,Mortgage,04/10/2019,59:17.9,2.58
Brian Day,mason61@example.net,345-785-9250x1644,withdrawal,171.76,16/01/2023,Credit,8875.18,22/04/2020,,,,,
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,133.29,16/09/2021,Credit,6681.52,09/11/2021,19607.01,Mortgage,19/07/2023,59:17.9,2.93
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,133.29,16/09/2021,Credit,6681.52,09/11/2021,39348,Auto,09/02/2020,59:17.9,4.95
Richard Pearson,anthonyholloway@example.net,458.559.1555x601,withdrawal,272.05,07/05/2021,Credit,2920.52,09/12/2023,,,,,
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,70.46,16/06/2023,Credit,4250.13,19/09/2020,15237,Mortgage,24/04/2022,59:17.9,2.48
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,70.46,16/06/2023,Credit,4250.13,19/09/2020,29065.5,Personal,03/04/2021,59:17.9,2.95
Peter Callahan,miranda13@example.org,-5276,deposit,252.15,31/07/2021,Savings,5436.03,30/04/2019,32850.56,Personal,24/11/2021,59:17.9,2.81
Vanessa James,colleendavis@example.org,891-740-2938,withdrawal,495.55,17/11/2021,Savings,479.11,26/04/2020,,,,,
Kim Stone,garrett28@example.org,001-668-236-9938,deposit,72.66,03/01/2020,Savings,6995.71,05/04/2019,,,,,
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,477.01,10/02/2020,Savings,6495.7,09/02/2023,38009.14,Personal,11/04/2023,59:17.9,5.8
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,477.01,10/02/2020,Savings,6495.7,09/02/2023,22725.99,Auto,11/07/2019,59:17.9,5.42
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,477.01,10/02/2020,Savings,6495.7,09/02/2023,8040.33,Mortgage,28/03/2019,59:17.9,6.4
Desiree Nelson,johnsonhaley@example.com,231.515.3313,deposit,46.09,30/07/2019,Savings,4492.62,31/08/2020,37664.6,Mortgage,21/12/2022,59:17.9,4.45
Kayla Blair,hmcmillan@example.com,(500)245-2355,withdrawal,232.51,29/10/2021,Savings,3485.52,10/02/2022,,,,,
Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,withdrawal,143.16,24/02/2022,Checking,4690.68,15/10/2023,,,,,
Monica Graves,xday@example.net,402.918.5084x3030,deposit,480.59,04/09/2023,Savings,8648.97,05/06/2022,48233.91,Personal,03/12/2023,59:17.9,4.7
Monica Graves,xday@example.net,402.918.5084x3030,deposit,480.59,04/09/2023,Savings,8648.97,05/06/2022,5710.02,Mortgage,28/11/2023,59:17.9,5.45
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,75.34,05/03/2023,Savings,9139.78,03/01/2023,26360.24,Auto,26/08/2020,59:17.9,2.89
Crystal George,james32@example.com,(934)652-9829,withdrawal,137.11,26/08/2023,Checking,8090.41,08/03/2021,19426.95,Auto,18/06/2021,59:17.9,7.29
Crystal George,james32@example.com,(934)652-9829,withdrawal,137.11,26/08/2023,Checking,8090.41,08/03/2021,13967.51,Mortgage,29/04/2023,59:17.9,6.27
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,431.4,24/11/2021,Credit,7251,18/11/2022,41996.16,Personal,19/02/2019,59:17.9,6.48
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,431.4,24/11/2021,Credit,7251,18/11/2022,48681.51,Mortgage,13/10/2021,59:17.9,3.28
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,431.4,24/11/2021,Credit,7251,18/11/2022,44785.92,Personal,25/06/2020,59:17.9,1.55
Ethan Walker,jessicashah@example.net,001-586-722-3937x922,deposit,464.69,29/09/2020,Credit,2299.16,29/11/2023,39189.96,Auto,30/07/2023,59:17.9,6.36
Kayla Blair,hmcmillan@example.com,(500)245-2355,deposit,352.76,29/11/2019,Credit,9710.61,12/08/2019,,,,,
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,withdrawal,462.68,25/09/2021,Savings,3181.09,11/06/2022,48863.64,Mortgage,26/11/2021,59:17.9,2.42
Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,withdrawal,462.68,25/09/2021,Savings,3181.09,11/06/2022,48494.41,Auto,16/02/2019,59:17.9,3.62
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,273.4,23/05/2020,Savings,4937.91,18/03/2019,,,,,
Richard Pearson,anthonyholloway@example.net,458.559.1555x601,withdrawal,34.46,15/03/2020,Credit,2920.52,09/12/2023,,,,,
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,368.39,03/04/2020,Checking,6267.88,01/01/2020,38994.49,Auto,24/12/2020,59:17.9,5.55
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,356.26,08/09/2023,Checking,5592.4,18/06/2020,,,,,
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,499.21,30/10/2020,Credit,9382.52,17/08/2022,26360.24,Auto,26/08/2020,59:17.9,2.89
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,214.46,29/02/2020,Savings,5933.37,06/11/2021,45034.48,Mortgage,04/10/2019,59:17.9,2.58
Cindy Armstrong,penningtonjohn@example.com,+1-690-266-8798x994,withdrawal,419.21,25/05/2023,Savings,824.41,21/09/2019,30356.38,Auto,01/06/2020,59:17.9,5.99
Desiree Nelson,johnsonhaley@example.com,231.515.3313,deposit,195.26,08/06/2020,Savings,4492.62,31/08/2020,37664.6,Mortgage,21/12/2022,59:17.9,4.45
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,273.38,14/07/2023,Savings,7236.39,08/08/2019,46119.69,Personal,12/05/2019,59:17.9,4.84
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,273.38,14/07/2023,Savings,7236.39,08/08/2019,20834.23,Personal,21/09/2020,59:17.9,7.49
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,195.41,13/02/2021,Checking,2161.94,06/11/2021,25666.75,Auto,09/05/2023,59:17.9,6.84
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,195.41,13/02/2021,Checking,2161.94,06/11/2021,23853.85,Personal,30/01/2024,59:17.9,7.41
Eric Phillips,mark13@example.com,(699)516-7638x82918,deposit,195.41,13/02/2021,Checking,2161.94,06/11/2021,8092.2,Personal,18/08/2021,59:17.9,2.85
Richard Adams,wurobert@example.com,381.345.0592x7366,withdrawal,342.17,20/12/2021,Checking,5238.53,11/06/2020,19985.5,Mortgage,24/06/2019,59:17.9,5.01
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,185.92,01/04/2021,Credit,3020.06,22/11/2020,37877.78,Auto,29/05/2019,59:17.9,1.93
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,185.92,01/04/2021,Credit,3020.06,22/11/2020,11928.9,Personal,16/04/2020,59:17.9,3.05
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,deposit,185.92,01/04/2021,Credit,3020.06,22/11/2020,22108.89,Personal,19/10/2022,59:17.9,6.6
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,199.22,31/07/2020,Savings,3308.76,02/09/2019,,,,,
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,317.19,09/12/2023,Checking,1547.22,23/06/2021,35885.02,Auto,06/10/2023,59:17.9,5.32
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,317.19,09/12/2023,Checking,1547.22,23/06/2021,39301.99,Mortgage,19/05/2019,59:17.9,7.19
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,317.19,09/12/2023,Checking,1547.22,23/06/2021,10490.65,Auto,01/06/2023,59:17.9,2.46
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,85.14,08/01/2024,Savings,5933.37,06/11/2021,45034.48,Mortgage,04/10/2019,59:17.9,2.58
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,390.23,03/06/2019,Checking,6267.88,01/01/2020,38994.49,Auto,24/12/2020,59:17.9,5.55
Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,withdrawal,192.76,30/09/2020,Credit,5566.77,27/02/2022,7941.64,Mortgage,12/12/2023,59:17.9,2.2
Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,withdrawal,192.76,30/09/2020,Credit,5566.77,27/02/2022,47272.64,Personal,06/04/2021,59:17.9,5.35
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,22.67,26/02/2023,Checking,3929.98,20/05/2019,33579.17,Personal,10/07/2022,59:17.9,4.84
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,22.67,26/02/2023,Checking,3929.98,20/05/2019,20706.59,Mortgage,23/02/2021,59:17.9,5.64
Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,deposit,62.5,06/01/2022,Checking,3099.96,05/05/2023,,,,,
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,266.13,22/11/2023,Checking,4000.76,17/09/2023,38009.14,Personal,11/04/2023,59:17.9,5.8
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,266.13,22/11/2023,Checking,4000.76,17/09/2023,22725.99,Auto,11/07/2019,59:17.9,5.42
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,266.13,22/11/2023,Checking,4000.76,17/09/2023,8040.33,Mortgage,28/03/2019,59:17.9,6.4
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,428.93,17/08/2022,Credit,6681.52,09/11/2021,19607.01,Mortgage,19/07/2023,59:17.9,2.93
Joseph Hernandez,zmcbride@example.org,+1-281-215-1718x809,deposit,428.93,17/08/2022,Credit,6681.52,09/11/2021,39348,Auto,09/02/2020,59:17.9,4.95
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,47.81,02/07/2023,Savings,8252.72,16/11/2019,27719.17,Mortgage,12/02/2022,59:17.9,1.54
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,withdrawal,368.36,25/10/2019,Savings,4200.08,02/06/2023,8419.93,Personal,29/10/2021,59:17.9,4.1
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,496.21,13/07/2020,Checking,5674.38,13/08/2020,33958.37,Auto,19/12/2022,59:17.9,5.2
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,496.21,13/07/2020,Checking,5674.38,13/08/2020,12021.11,Personal,22/03/2019,59:17.9,1.62
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,496.21,13/07/2020,Checking,5674.38,13/08/2020,24333.16,Mortgage,17/10/2023,59:17.9,1.79
Peter Callahan,miranda13@example.org,-5276,deposit,29.98,15/04/2021,Credit,2355.97,29/06/2023,32850.56,Personal,24/11/2021,59:17.9,2.81
Scott Collins,veronica19@example.org,001-449-712-6361x791,deposit,85.43,30/11/2022,Credit,4382.28,21/05/2021,47203.82,Auto,15/06/2021,59:17.9,5.28
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,07/12/2019,Credit,444.6,01/11/2021,32428.9,Mortgage,24/06/2021,59:17.9,2.12
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,07/12/2019,Credit,444.6,01/11/2021,31406.77,Personal,27/02/2021,59:17.9,4.63
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,07/12/2019,Credit,444.6,01/11/2021,27834,Personal,05/12/2019,59:17.9,2.15
Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,deposit,94.21,07/12/2019,Credit,444.6,01/11/2021,27873.08,Auto,19/01/2022,59:17.9,7.03
Charles Wise,campossarah@example.net,532.804.9131x538,deposit,154.29,10/03/2020,Credit,2586.78,06/03/2023,20109.87,Auto,30/06/2021,59:17.9,4.66
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,329.5,30/04/2023,Checking,6267.88,01/01/2020,38994.49,Auto,24/12/2020,59:17.9,5.55
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,137.52,08/05/2020,Savings,9418.14,26/01/2021,12965.19,Mortgage,17/07/2022,59:17.9,7.43
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,withdrawal,280.95,08/10/2021,Credit,856.98,09/08/2021,26360.24,Auto,26/08/2020,59:17.9,2.89
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,112.51,09/11/2020,Savings,723.3,31/12/2020,33579.17,Personal,10/07/2022,59:17.9,4.84
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,112.51,09/11/2020,Savings,723.3,31/12/2020,20706.59,Mortgage,23/02/2021,59:17.9,5.64
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,175.29,20/09/2019,Savings,6495.7,09/02/2023,38009.14,Personal,11/04/2023,59:17.9,5.8
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,175.29,20/09/2019,Savings,6495.7,09/02/2023,22725.99,Auto,11/07/2019,59:17.9,5.42
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,175.29,20/09/2019,Savings,6495.7,09/02/2023,8040.33,Mortgage,28/03/2019,59:17.9,6.4
Christopher Anderson,gwarner@example.com,2545902373,withdrawal,343.17,23/09/2020,Credit,7306.58,01/08/2021,36110.97,Mortgage,30/05/2022,59:17.9,6.9
Christopher Anderson,gwarner@example.com,2545902373,withdrawal,343.17,23/09/2020,Credit,7306.58,01/08/2021,25453.13,Mortgage,25/07/2022,59:17.9,5.76
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,464.51,20/06/2023,Checking,4532.51,08/09/2022,26360.24,Auto,26/08/2020,59:17.9,2.89
Lauren Gray,kenneth99@example.net,218.715.2894x614,withdrawal,51.63,13/10/2023,Checking,4765.84,19/02/2022,48933.91,Auto,06/08/2020,59:17.9,4.43
Lauren Gray,kenneth99@example.net,218.715.2894x614,withdrawal,51.63,13/10/2023,Checking,4765.84,19/02/2022,47062.38,Mortgage,22/10/2019,59:17.9,6.27
Crystal Burns,jbarry@example.net,001-295-729-2302,withdrawal,320.77,06/11/2022,Savings,4937.91,18/03/2019,,,,,
Kim Stone,garrett28@example.org,001-668-236-9938,deposit,76.52,18/10/2020,Savings,7446.25,29/10/2023,,,,,
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,40.51,24/07/2021,Checking,3721.97,25/10/2022,33958.37,Auto,19/12/2022,59:17.9,5.2
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,40.51,24/07/2021,Checking,3721.97,25/10/2022,12021.11,Personal,22/03/2019,59:17.9,1.62
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,40.51,24/07/2021,Checking,3721.97,25/10/2022,24333.16,Mortgage,17/10/2023,59:17.9,1.79
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,51.39,10/05/2019,Checking,7104.71,20/04/2023,37877.78,Auto,29/05/2019,59:17.9,1.93
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,51.39,10/05/2019,Checking,7104.71,20/04/2023,11928.9,Personal,16/04/2020,59:17.9,3.05
Adam Mcgee,zwatkins@example.org,357-694-7359x5733,withdrawal,51.39,10/05/2019,Checking,7104.71,20/04/2023,22108.89,Personal,19/10/2022,59:17.9,6.6
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,withdrawal,297.7,24/09/2020,Checking,5592.4,18/06/2020,,,,,
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,withdrawal,137.05,29/03/2021,Savings,8330.83,23/01/2024,26282.21,Auto,09/01/2020,59:17.9,3.51
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,withdrawal,137.05,29/03/2021,Savings,8330.83,23/01/2024,40432.8,Mortgage,18/10/2023,59:17.9,4.29
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,withdrawal,137.05,29/03/2021,Savings,8330.83,23/01/2024,49124.49,Auto,05/11/2022,59:17.9,5.58
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,deposit,291.47,09/09/2021,Checking,4797.54,28/03/2022,8419.93,Personal,29/10/2021,59:17.9,4.1
Scott Collins,veronica19@example.org,001-449-712-6361x791,deposit,276.04,11/09/2023,Savings,5071.66,31/07/2021,47203.82,Auto,15/06/2021,59:17.9,5.28
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,252.36,15/03/2020,Credit,3471.36,10/01/2024,15237,Mortgage,24/04/2022,59:17.9,2.48
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,252.36,15/03/2020,Credit,3471.36,10/01/2024,29065.5,Personal,03/04/2021,59:17.9,2.95
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,withdrawal,272.85,12/07/2022,Savings,2901.49,07/01/2023,,,,,
Kimberly Fox,zcain@example.org,(970)563-6992x24062,withdrawal,329.84,30/09/2020,Credit,5498.05,21/03/2023,25100.13,Mortgage,10/05/2021,59:17.9,7.29
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,488.54,04/03/2019,Savings,2901.49,07/01/2023,,,,,
Cody Jenkins,christinafrost@example.org,600-670-5758x719,deposit,138.58,26/02/2020,Checking,3929.98,20/05/2019,33579.17,Personal,10/07/2022,59:17.9,4.84
Cody Jenkins,christinafrost@example.org,600-670-5758x719,deposit,138.58,26/02/2020,Checking,3929.98,20/05/2019,20706.59,Mortgage,23/02/2021,59:17.9,5.64
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,50.48,24/10/2021,Checking,5164.29,04/09/2022,45034.48,Mortgage,04/10/2019,59:17.9,2.58
Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,withdrawal,287.54,25/02/2021,Credit,5981.73,08/06/2020,,,,,
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,425.05,08/09/2020,Checking,8915.18,17/06/2022,45034.48,Mortgage,04/10/2019,59:17.9,2.58
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,451.57,13/04/2019,Checking,7987.97,30/08/2020,43727.85,Personal,25/07/2022,59:17.9,6.46
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,451.57,13/04/2019,Checking,7987.97,30/08/2020,19769.58,Personal,14/08/2020,59:17.9,6.15
Phillip Carr,nicole30@example.com,650-254-3916,withdrawal,451.57,13/04/2019,Checking,7987.97,30/08/2020,11336.16,Personal,12/05/2019,59:17.9,4.76
Ryan Alexander,loganjohn@example.org,900.377.1792x148,deposit,253.82,04/11/2019,Checking,6273.5,19/07/2019,18162.6,Personal,09/11/2023,59:17.9,2.12
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,438.42,26/04/2023,Checking,4880.23,30/09/2020,18162.6,Personal,09/11/2023,59:17.9,2.12
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,withdrawal,411.27,21/03/2021,Savings,4200.08,02/06/2023,8419.93,Personal,29/10/2021,59:17.9,4.1
Desiree Nelson,johnsonhaley@example.com,231.515.3313,withdrawal,311.09,19/11/2022,Savings,4492.62,31/08/2020,37664.6,Mortgage,21/12/2022,59:17.9,4.45
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,61.01,19/11/2021,Credit,7658.87,30/11/2021,33579.17,Personal,10/07/2022,59:17.9,4.84
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,61.01,19/11/2021,Credit,7658.87,30/11/2021,20706.59,Mortgage,23/02/2021,59:17.9,5.64
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,452.94,13/03/2020,Savings,9573.53,05/09/2021,12965.19,Mortgage,17/07/2022,59:17.9,7.43
Jamie Stone,derekhart@example.org,473.393.2625x19595,deposit,108.92,09/07/2021,Savings,618.8,07/06/2022,27719.17,Mortgage,12/02/2022,59:17.9,1.54
Shelby Smith,carolyn11@example.com,580.272.0301x65432,withdrawal,268.3,04/04/2022,Credit,8471.16,05/09/2021,,,,,
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,deposit,388.27,18/09/2023,Checking,5592.4,18/06/2020,,,,,
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,262.16,13/10/2019,Credit,8482.27,07/05/2022,42355.47,Mortgage,23/02/2019,59:17.9,7.05
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,262.16,13/10/2019,Credit,8482.27,07/05/2022,35193.83,Mortgage,17/01/2021,59:17.9,1.85
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,488.42,25/01/2021,Checking,5164.29,04/09/2022,45034.48,Mortgage,04/10/2019,59:17.9,2.58
Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,withdrawal,408.03,02/10/2019,Checking,485.78,04/12/2020,,,,,
Jamie Stone,derekhart@example.org,473.393.2625x19595,withdrawal,58.06,15/04/2020,Savings,5779.42,13/08/2020,27719.17,Mortgage,12/02/2022,59:17.9,1.54
Carly Mitchell,zachary24@example.org,(728)923-5061,deposit,201.64,01/07/2021,Savings,3506.26,04/12/2019,8056.59,Mortgage,16/11/2019,59:17.9,7.33
Chad Jensen,ambertaylor@example.org,6576129629,deposit,235.32,24/11/2019,Checking,3158.88,09/10/2023,,,,,
Charles Wise,campossarah@example.net,532.804.9131x538,deposit,90.79,11/02/2019,Credit,2920.84,03/12/2019,20109.87,Auto,30/06/2021,59:17.9,4.66
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,360.28,08/09/2023,Credit,7658.87,30/11/2021,33579.17,Personal,10/07/2022,59:17.9,4.84
Cody Jenkins,christinafrost@example.org,600-670-5758x719,withdrawal,360.28,08/09/2023,Credit,7658.87,30/11/2021,20706.59,Mortgage,23/02/2021,59:17.9,5.64
